#,"By agreeing to take part in this survey, you confirm that you have read, understood and agreed with the following statements. Please note that this survey will skip to the end if you disagree to take part: 
cwbvmkozvbf3uktcwbv174nkdhzim5iz,,Male,55 to 59,No,Living on my own WITH children under 18,10.0,Much better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely agree,1,1,1,1,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",5503476.0,2022-11-23 16:33:00,2022-11-23 16:37:00,00:04:41,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
s7w912ywtm4mqbe0zjs7w9balm2l1yhp,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,5.0,The same,Often,Often,Not at all,Tend to disagree,1,0,0,0,,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5503789.0,2022-11-27 12:53:00,2022-11-27 12:58:00,00:04:39,2022-11-27,1,1.0,1,Sometimes true,1,1.0,No,1.0,7.0,2.0,1.0,Very Low,Low,Moderate Risk
8j6jnycpd5qjof2kg8q8j6jny62qliaj,,Prefer not to say,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,5.0,The same,Some of the time,Often,Not at all,Tend to disagree,0,1,0,0,,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,1.0,1,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5505490.0,2022-11-22 16:36:00,2022-11-22 16:41:00,00:04:18,2022-11-22,1,1.0,1,Sometimes true,1,1.0,Yes,1.0,7.0,6.0,3.0,Very Low,Very Low,High Risk
6s5m3qg0ttceey6s5m3xth1c2d1e39wl,,Male,35 to 39,No,Living with partner/ spouse (NO children or children have left home),6.0,The same,Some of the time,Hardly ever or never,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,E,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Almost every month,Never,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",5506759.0,2022-11-22 15:49:00,2022-11-22 15:54:00,00:04:49,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
o7tb5bjz6p8cekf8o7tb5qhjv1jnlkk2,,Female,20 to 24,No,"Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)",8.0,Worse,Some of the time,Some of the time,To a large extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Never,1 or 2 months,Working full-time,Working part-time,,,,,,,Prefer not to say,5509910.0,2022-11-22 16:08:00,2022-11-22 16:14:00,00:06:00,2022-11-22,1,1.0,0,Never true,1,0.0,,0.0,1.0,0.0,0.0,Marginal,High,Secure
tfurkk0fyl37vg9ptfu6yhhckdiqaj14,,Female,50 to 54,No,Living on my own (NO children or children have left home),8.0,Better,Some of the time,Some of the time,To a large extent,Definitely agree,0,1,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,Never,1 or 2 months,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",5509995.0,2022-11-23 16:51:00,2022-11-23 16:59:00,00:08:22,2022-11-22,1,1.0,0,Sometimes true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
ad6kcc5kbyzp4nf14mx5a3yad6kccrfw,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,5.0,The same,Hardly ever or never,Some of the time,To some extent,Definitely disagree,1,0,0,1,,,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,Never,Never,,,Unemployed,,Not working- looking after house/ children,,,,"£14,901- £24,300 p.a.",5510990.0,2022-11-27 13:13:00,2022-11-27 13:22:00,00:09:07,2022-11-27,1,1.0,1,Never true,1,1.0,No,0.0,4.0,2.0,0.0,Low,Low,Secure
88zy1h8lve6881hu856rto88zyfcf93j,,Male,50 to 54,No,Living on my own (NO children or children have left home),8.0,The same,Some of the time,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,D,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5511309.0,2022-11-22 16:44:00,2022-11-22 16:48:00,00:04:05,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
t36n7kw0n2yft36n76kzlmok29avrn4r,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,10.0,Better,Some of the time,Some of the time,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5519669.0,2022-11-22 16:38:00,2022-11-22 16:44:00,00:05:33,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
fft2xs810nfx7igasbxgkfft2xs8fze3,,Female,16 to 19,No,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,The same,Some of the time,Some of the time,To a large extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,Yes,0.0,1.0,0.0,1.0,1,,0.0,Never,Never,Never,,,,,,,Student,,"Less than £14,900 p.a.",5523819.0,2022-11-22 15:37:00,2022-11-22 15:40:00,00:02:48,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,3.0,High,High,High Risk
0lepedkvkdi32o7rt2710lepedkzi6m3,,Female,30 to 34,No,Living with partner/ spouse/ older relative WITH children under 18,7.0,Worse,Hardly ever or never,Some of the time,Not at all,Tend to agree,0,1,0,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,B,Yes,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,,,,Not working- looking after house/ children,,,,"More than £58,900 p.a.",5524787.0,2022-11-22 23:07:00,2022-11-22 23:14:00,00:07:28,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
978gpmf9znn326zlb3lns2978gpmf6zp,,Male,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,6.0,The same,Some of the time,Hardly ever or never,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,1 or 2 months,Never,Never,Working full-time,,,,,,,,Prefer not to say,5525628.0,2022-11-22 15:37:00,2022-11-22 15:44:00,00:07:19,2022-11-22,1,1.0,1,Sometimes true,1,1.0,No,0.0,2.0,3.0,0.0,Marginal,Low,Secure
s7zilukwwkxf39ipllo2fs7ziluk72dj,,Female,25 to 29,Yes,Living with partner/ spouse (NO children or children have left home),8.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,B,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5529861.0,2022-11-28 12:20:00,2022-11-28 12:25:00,00:04:52,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
xxjoqcdeavvzup4wbzr6pxxjoqcr6g1r,,Female,45 to 49,No,Living on my own (NO children or children have left home),8.0,The same,Some of the time,Hardly ever or never,To a large extent,Definitely agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Buying the house on a mortgage,,D,Yes,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Never,Some months but not every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5530494.0,2022-11-24 19:04:00,2022-11-24 19:09:00,00:05:17,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
ukg2v2j2w3r6cwb297p67ukg2v1zqfcb,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),9.0,The same,Hardly ever or never,Some of the time,To some extent,Tend to agree,0,0,0,1,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,Yes,0.0,0.0,0.0,1.0,0,,0.0,1 or 2 months,1 or 2 months,Some months but not every month,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",5531036.0,2022-11-27 18:13:00,2022-11-27 18:18:00,00:05:17,2022-11-27,1,1.0,1,Never true,1,0.0,,0.0,2.0,0.0,1.0,Marginal,High,Moderate Risk
9b3cr6h7bmjinbvmuqkti9b3cr60egwv,,Female,20 to 24,No,Living with partner/ spouse/ older relative WITH children under 18,10.0,Much better,Hardly ever or never,Hardly ever or never,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,1.0,0,,0.0,Almost every month,Never,Never,,,,,Not working- looking after house/ children,,,,"£37,901- £58,900 p.a.",5532239.0,2022-11-22 21:34:00,2022-11-22 21:38:00,00:04:40,2022-11-22,1,1.0,1,Sometimes true,1,0.0,No,0.0,6.0,1.0,1.0,Very Low,Marginal,Moderate Risk
ac9edi8k8hl4z8g44e243fac9edi8k1s,,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",7.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5532800.0,2022-11-27 13:16:00,2022-11-27 13:19:00,00:02:17,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
kh1ethqbds3jg2jgxdegdtbkh1ethqbr,,Female,40 to 44,No,Living on my own WITH children under 18,9.0,Worse,Often,Some of the time,To some extent,Tend to disagree,1,0,1,0,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,Living in student accommodation/ student halls,,Don't know,Don't know,1.0,0.0,0.0,0.0,0,,0.0,Almost every month,Almost every month,Never,,,Unemployed,,,,,,"Less than £14,900 p.a.",5534365.0,2022-11-22 15:32:00,2022-11-22 15:40:00,00:08:05,2022-11-22,1,1.0,1,Sometimes true,1,1.0,Yes,0.0,7.0,4.0,1.0,Very Low,Low,Moderate Risk
u5gw6s8l64fe7zq8j9be8u5gw6jd3g0d,,Non binary/ other,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",10.0,The same,Some of the time,Some of the time,To a large extent,Definitely agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,1.0,0,,1.0,1 or 2 months,Almost every month,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5534453.0,2022-11-22 15:38:00,2022-11-22 15:46:00,00:08:24,2022-11-22,1,1.0,1,Never true,0,0.0,,0.0,1.0,0.0,2.0,Marginal,High,Moderate Risk
syu7itklv4pa40bsyu7fnpqz5129i0qs,,Female,25 to 29,No,Living on my own (NO children or children have left home),6.0,Better,Some of the time,Some of the time,To some extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Some months but not every month,Never,,Working part-time,,,,,Student,,"Less than £14,900 p.a.",5534954.0,2022-11-22 16:01:00,2022-11-22 16:06:00,00:05:19,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
301igte6wbazk52v9a301ig5ymlpo2bv,,Male,70 to 74,No,Living with partner/ spouse (NO children or children have left home),9.0,Better,Some of the time,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,,,,Retired,,,,,Prefer not to say,5537056.0,2022-11-22 15:43:00,2022-11-22 15:45:00,00:02:35,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
i1kxjn7k4wy2hklxpi1kxjnqda8oe9qx,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,7.0,The same,Hardly ever or never,Hardly ever or never,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Owning the house outright,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,,Never,,,,,Not working- looking after house/ children,,,,"More than £58,900 p.a.",5537633.0,2022-11-22 19:02:00,2022-11-22 19:06:00,00:03:26,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
kwkk2w0ogwyu3tbefm2hkwkk71vnn05q,,Prefer not to say,50 to 54,Prefer not to say,"Living with other adults that are non-family members, such as friends/ flatmates",5.0,Worse,Often,Often,To some extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,D,Yes,0.0,1.0,0.0,0.0,0,,0.0,Almost every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,Prefer not to say,5538536.0,2022-11-24 19:07:00,2022-11-24 19:18:00,00:10:52,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,7.0,0.0,1.0,Very Low,High,Moderate Risk
k7io0i7cu66r25pe4bi8k7io0i71ns00,,Female,35 to 39,No,Living on my own (NO children or children have left home),7.0,Worse,Some of the time,Some of the time,Not at all,Tend to agree,0,1,0,0,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,1.0,0,,1.0,Almost every month,Some months but not every month,Almost every month,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",5538726.0,2022-11-22 18:25:00,2022-11-22 18:30:00,00:05:29,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,7.0,0.0,2.0,Very Low,High,Moderate Risk
9mpvivqs1dkltopwxqksz9mpvivhwe4n,,Female,25 to 29,No,Living with partner/ spouse (NO children or children have left home),7.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to disagree,0,0,1,0,,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,1.0,0.0,0.0,0,,0.0,Never,1 or 2 months,1 or 2 months,Working full-time,,,,,,,,"More than £58,900 p.a.",5547733.0,2022-11-27 13:44:00,2022-11-27 13:48:00,00:03:40,2022-11-27,1,1.0,1,Never true,0,0.0,,0.0,2.0,0.0,1.0,Marginal,High,Moderate Risk
v86d3pjzuey6ecv86dlruyhi5bqfh6lu,,Female,40 to 44,No,Living with partner/ spouse/ older relative WITH children under 18,8.0,Better,Hardly ever or never,Hardly ever or never,To a large extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,Permanently living with parents in law.,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,,,,Not working- looking after house/ children,,,,"£37,901- £58,900 p.a.",5548607.0,2022-11-24 19:49:00,2022-11-24 20:05:00,00:15:39,2022-11-22,1,1.0,0,Never true,0,0.0,No,0.0,0.0,0.0,0.0,High,High,Secure
0tailey4lnodhaddg0zm0ss0tail4pmn,,Female,25 to 29,No,Living on my own (NO children or children have left home),9.0,The same,Some of the time,Some of the time,To a large extent,Definitely disagree,0,0,0,1,,,,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,1.0,0,,0.0,Almost every month,Never,Never,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5548728.0,2022-11-22 18:11:00,2022-11-22 18:16:00,00:05:16,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,5.0,0.0,1.0,Low,High,Moderate Risk
6v02wi831az0fd16v02wirgzer49werc,,Female,20 to 24,No,"Living with other adults that are non-family members, such as friends/ flatmates",8.0,Better,Some of the time,Some of the time,To a large extent,Tend to disagree,1,1,1,1,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,1.0,0.0,0.0,0,,1.0,Almost every month,Almost every month,Some months but not every month,Working full-time,,,,,,,,"£14,901- £24,300 p.a.",5548975.0,2022-11-27 15:59:00,2022-11-27 16:03:00,00:04:24,2022-11-27,1,1.0,1,Often true,1,0.0,,0.0,7.0,0.0,2.0,Very Low,High,Moderate Risk
g7wauvisaexv6lceofg7wause7g5ifyk,,Female,20 to 24,Yes,Living with partner/ spouse (NO children or children have left home),6.0,Worse,Often,Often,To some extent,Definitely disagree,0,0,1,0,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,B,Yes,0.0,0.0,0.0,0.0,0,,0.0,Almost every month,Almost every month,Never,,Working part-time,,,,,Student,,"£14,901- £24,300 p.a.",5550827.0,2022-11-27 13:31:00,2022-11-27 13:36:00,00:05:06,2022-11-27,1,1.0,1,Often true,1,0.0,,1.0,7.0,0.0,1.0,Very Low,High,Moderate Risk
8y5ax8ea2jo500txf968y5yvsg0616sp,,Male,20 to 24,No,"Living with other adults that are non-family members, such as friends/ flatmates",6.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,1,1,,,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,Yes,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Some months but not every month,Never,,,,,,,Student,,"Less than £14,900 p.a.",5551422.0,2022-11-22 15:31:00,2022-11-22 15:35:00,00:04:04,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,6.0,0.0,1.0,Very Low,High,Moderate Risk
l7zesx1ba61k7yn6hsvtl7zesxrrp3tm,,Prefer not to say,50 to 54,Prefer not to say,Living on my own (NO children or children have left home),5.0,Worse,Some of the time,Some of the time,To a large extent,Definitely disagree,0,0,1,0,,Too Good to Go,,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,No,0.0,1.0,0.0,1.0,1,,0.0,Some months but not every month,Almost every month,Almost every month,Working full-time,,,,,,,,"£24,301- £37,900 p.a.",5552625.0,2022-11-22 22:23:00,2022-11-22 22:28:00,00:05:01,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,4.0,0.0,3.0,Low,High,High Risk
xy25fk07haei25mvrobxy25fksjpu4r1,,Female,35 to 39,No,"Living with other adults that are non-family members, such as friends/ flatmates",4.0,The same,Some of the time,Some of the time,To some extent,Tend to disagree,0,0,0,0,None of the above,,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,Don't know,No,0.0,0.0,0.0,1.0,0,,0.0,Some months but not every month,Some months but not every month,Some months but not every month,Working full-time,,,,,,,,"£37,901- £58,900 p.a.",5552846.0,2022-11-23 06:56:00,2022-11-23 07:00:00,00:04:01,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,1.0,6.0,0.0,2.0,Very Low,High,Moderate Risk
04d9wzjtjml0j0wapn3o9904d9wzjlm7,,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),3.0,The same,Often,Often,To some extent,Tend to agree,0,1,0,0,,,,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,B,Don't know,1.0,0.0,0.0,1.0,0,,1.0,Almost every month,Some months but not every month,Some months but not every month,,,Unemployed,,,,,,"£14,901- £24,300 p.a.",5553634.0,2022-11-22 15:34:00,2022-11-22 15:49:00,00:15:01,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,6.0,0.0,3.0,Very Low,High,High Risk
iimmkg8b38ukfuj96ciimmkgayylymmg,,Female,25 to 29,No,"Living with other adults that are non-family members, such as friends/ flatmates",8.0,The same,Some of the time,Some of the time,To a large extent,Definitely disagree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,C,Don't know,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,,Working part-time,,,,,,,Prefer not to say,5554158.0,2022-11-27 13:23:00,2022-11-27 13:26:00,00:03:07,2022-11-27,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
0f5b07424gzi72xj60f5bt9rsb5o3txt,,Female,30 to 34,No,Living with partner/ spouse (NO children or children have left home),8.0,The same,Hardly ever or never,Hardly ever or never,To a large extent,Tend to agree,0,0,0,0,None of the above,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Renting from private landlord,,E,No,0.0,0.0,0.0,0.0,0,,0.0,Never,Never,Never,Working full-time,,,,,,,,"More than £58,900 p.a.",5554352.0,2022-11-22 15:48:00,2022-11-22 15:52:00,00:04:14,2022-11-22,1,1.0,0,Never true,0,0.0,,0.0,0.0,0.0,0.0,High,High,Secure
t8xlp3e75icbpuvumkcvmdt8xlpehcqi,,Female,40 to 44,Yes,Living on my own (NO children or children have left home),6.0,The same,Often,Often,To some extent,Tend to agree,0,0,1,1,,,,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in a night shelter/ hostel,,Don't know,No,0.0,0.0,1.0,0.0,0,,0.0,Almost every month,Never,Some months but not every month,,,,,,Not working- long term sick or disabled,,,"Less than £14,900 p.a.",5554359.0,2022-11-22 15:49:00,2022-11-22 15:55:00,00:06:38,2022-11-22,1,1.0,1,Never true,1,0.0,,0.0,6.0,0.0,1.0,Very Low,High,Moderate Risk
zdxw52skd9xmwgmmmonzdxw57tjlidq1,,Female,30 to 34,Yes,Living on my own WITH children under 18,7.0,The same,Some of the time,Some of the time,To some extent,Tend to agree,1,1,1,0,,,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,Living in rented accommodation from Housing Association,,Don't know,No,1.0,0.0,1.0,0.0,0,,0.0,Almost every month,Almost every month,Almost every month,,Working part-time,,,,,,,"£14,901- £24,300 p.a.",5556135.0,2022-11-22 17:54:00,2022-11-22 17:58:00,00:03:46,2022-11-22,1,1.0,1,Often true,1,1.0,Yes,0.0,7.0,4.0,2.0,Very Low,Low,Moderate Risk
mai0trfjph38uem3694mai0trcz0l6xy,,Female,35 to 39,No,Living with partner/ spouse/ older relative WITH children under 18,4.0,The same,Often,Some of the time,To some extent,Tend to disagree,0,0,0,0,,Local concil,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation from Housing Association,,Don't know,Don't know,0.0,0.0,0.0,0.0,0,,1.0,Almost every month,Some months but not every month,Some months but not every month,,,,,Not working- looking after house/ children,,,,Prefer not to say,5557761.0,2022-11-25 09:38:00,2022-11-25 09:47:00,00:09:22,2022-11-22,1,1.0,1,Sometimes true,1,1.0,No,1.0,2.0,3.0,2.0,Marginal,Low,Moderate Risk
yl9uigp6w0szm857ibyl9uig5nu0gaax,,Female,60 to 64,Yes,Living on my own (NO children or children have left home),8.0,Better,Some of the time,Some of the time,To a large extent,Definitely disagree,0,0,1,0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Living in rented accommodation arranged by the Local Authority,,Don't know,No,0.0,0.0,0.0,0.0,0,,0.0,Some months but not every month,Some months but not every month,1 or 2 months,Working full-time,,,,,,,,"Less than £14,900 p.a.",5560644.0,2022-11-22 19:17:00,2022-11-22 19:26:00,00:08:32,2022-11-22,1,1.0,1,Sometimes true,1,0.0,,0.0,2.0,0.0,0.0,Marginal,High,Secure
